Name,Year,Brand,Mileage,Price,Reviews,Rating,BrandNum
2020 RAM 1500 Big Horn,2020,RAM,35409,39413,106,4.9,1
2020 RAM 1500 Laramie,2020,RAM,30856,39999,77,4.0,1
2020 Ford F-150,2020,Ford,30379,38599,77,4.0,0
2019 Ford F-250 XLT,2019,Ford,21277,42896,62,4.7,0
2017 RAM 1500 Laramie,2017,RAM,19424,38127,404,4.8,1
2019 RAM 1500 Big Horn,2019,RAM,19879,40031,404,4.8,1
2020 RAM 1500 Laramie,2020,RAM,2104,48935,0,0.0,1
2020 RAM 1500 Laramie,2020,RAM,31271,37500,1247,4.7,1
2018 Toyota Tundra 1794,2018,Toyota,30680,44333,202,4.7,3
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,57964,32995,12,4.4,6
2019 RAM 1500 Longhorn,2019,RAM,10685,54995,308,4.6,1
2015 RAM 1500 Laramie,2015,RAM,98317,26800,515,4.8,1
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,26272,35633,560,4.4,6
2017 Ford F-150 XLT,2017,Ford,105966,24725,394,3.2,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,31977,34199,394,3.2,6
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,94318,31122,394,3.2,6
2013 Ford F-150 XLT,2013,Ford,149693,17560,394,3.2,0
2017 RAM 1500 Sport,2017,RAM,65488,30857,394,3.2,1
2018 Toyota Tundra SR5,2018,Toyota,42428,38500,519,4.7,3
2016 GMC Sierra 1500 Denali,2016,GMC,71593,36995,2560,4.8,4
2019 GMC Sierra 1500 SLT,2019,GMC,18232,44495,2560,4.8,4
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,21634,38500,519,4.7,6
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,62757,29995,29,3.8,6
2017 GMC Sierra 1500 SLT,2017,GMC,39832,39495,2560,4.8,4
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,20150,44995,56,4.8,6
2019 Ford F-250 Lariat,2019,Ford,41657,61595,56,4.8,0
2018 RAM 1500 Big Horn,2018,RAM,49024,31895,887,4.8,1
2018 Ford F-150 XLT,2018,Ford,31519,34990,4009,4.3,0
2019 Ford F-150 XL,2019,Ford,32819,31990,4009,4.3,0
2017 Nissan Titan SL,2017,Nissan,51455,32882,521,4.1,2
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,17667,36594,391,4.5,6
2012 GMC Sierra 1500 SLE,2012,GMC,166971,18999,0,0.0,4
2018 RAM 1500 Big Horn,2018,RAM,47426,29335,54,4.7,1
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,40167,38223,54,4.7,6
2018 GMC Sierra 1500 SLT,2018,GMC,25839,43202,54,4.7,4
2019 Toyota Tundra Platinum,2019,Toyota,96301,41747,186,4.5,3
2020 Nissan Titan Platinum Reserve,2020,Nissan,5043,59500,332,4.8,2
2015 GMC Sierra 2500 Denali,2015,GMC,105730,45900,41,4.6,4
2018 Ford F-150 XLT,2018,Ford,49790,34994,114,4.6,0
2013 Ford F-150 Lariat,2013,Ford,98706,22798,114,4.6,0
2019 RAM 1500 Classic SLT,2019,RAM,25211,33948,457,4.7,1
2013 GMC Sierra 1500 SLE,2013,GMC,66054,26981,917,4.9,4
2015 GMC Sierra 1500 SLT,2015,GMC,144286,24900,15,4.7,4
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,19685,40999,947,4.8,6
2018 GMC Sierra 1500 Denali,2018,GMC,20721,54727,2,4.5,4
2017 Toyota Tundra Limited,2017,Toyota,56868,39484,22,4.2,3
2019 Ford F-250 XL,2019,Ford,56531,48874,34,4.1,0
2016 RAM 1500 Big Horn,2016,RAM,78844,28982,1600,4.7,1
2017 Ford F-150 XLT,2017,Ford,39479,37995,1,4.0,0
2017 GMC Sierra 1500 Denali,2017,GMC,79594,40922,141,4.8,4
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,36586,33900,6,4.2,6
2019 RAM 1500 Limited,2019,RAM,42433,49499,68,4.8,1
2017 Ford F-250 Lariat,2017,Ford,112325,52995,79,4.6,0
2011 Chevrolet Silverado 1500 LT,2011,Chevrolet,154487,13963,232,2.3,6
2018 Ford F-250 XLT,2018,Ford,34881,43000,8,3.4,0
2015 GMC Sierra 1500 SLE,2015,GMC,102509,26000,18,4.2,4
2018 RAM 1500 Laramie,2018,RAM,15074,40000,30,4.1,1
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,36979,37995,5,5.0,6
2018 Ford F-150 XL,2018,Ford,14900,41991,64,4.9,0
2017 Ford F-250 Platinum,2017,Ford,118493,54990,22,4.5,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,30620,34405,242,4.4,6
2016 GMC Sierra 1500 SLE,2016,GMC,39170,35995,199,4.5,4
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,92349,32950,1916,4.7,6
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,6807,35998,8,4.1,6
2018 GMC Sierra 2500 Denali,2018,GMC,47932,60888,971,4.8,4
2017 Chevrolet Silverado 1500 Custom,2017,Chevrolet,22272,32980,3329,3.6,6
2019 RAM 1500 Big Horn,2019,RAM,32194,34990,3982,4.3,1
2019 GMC Sierra 1500 SLE,2019,GMC,19787,45985,69,4.0,4
2017 Chevrolet Silverado 1500 Custom,2017,Chevrolet,31781,29990,3982,4.3,6
2013 GMC Sierra 3500 Denali,2013,GMC,81023,41850,718,4.7,4
2017 RAM 1500 Express,2017,RAM,30209,27750,1076,3.8,1
2019 RAM 1500 Classic SLT,2019,RAM,23333,27498,410,3.9,1
2017 Chevrolet Silverado 1500 Custom,2017,Chevrolet,40785,27987,2374,4.8,6
2020 Chevrolet Silverado 1500 LT Trail Boss,2020,Chevrolet,9447,47987,2374,4.8,6
2017 Chevrolet Silverado 2500 LTZ,2017,Chevrolet,10374,54787,2374,4.8,6
2015 RAM 2500 Laramie,2015,RAM,19970,44369,273,4.7,1
2020 Chevrolet Silverado 1500 RST,2020,Chevrolet,9067,42885,1586,4.6,6
2020 Ford F-150 XLT,2020,Ford,6402,39333,1586,4.6,0
2016 RAM 1500 Laramie,2016,RAM,63313,30700,403,4.6,1
2004 Chevrolet Silverado 2500 LT Crew Cab,2004,Chevrolet,189748,9475,12,4.6,6
2011 Dodge Ram 1500 SLT,2011,Dodge,119829,13500,65,4.5,5
2017 GMC Sierra 1500 Denali,2017,GMC,43545,42954,9,4.2,4
2019 Ford F-150 XL,2019,Ford,16460,35990,1806,4.3,0
2019 Toyota Tundra SR5,2019,Toyota,24806,42990,1806,4.3,3
2019 RAM 1500 Tradesman,2019,RAM,36312,35998,929,4.7,1
2020 RAM 1500 Big Horn,2020,RAM,11790,39118,956,4.7,1
2019 RAM 1500 Big Horn,2019,RAM,14422,38495,670,4.2,1
2019 RAM 1500 Limited,2019,RAM,21915,52385,956,4.7,1
2019 RAM 1500 Big Horn,2019,RAM,25000,43725,3197,4.3,1
2019 RAM 1500 Classic Big Horn,2019,RAM,28502,29777,1069,4.1,1
2015 Chevrolet Silverado 1500 LTZ,2015,Chevrolet,37275,42777,785,4.9,6
2018 GMC Sierra 1500 SLT,2018,GMC,19154,44480,4,4.5,4
2020 Chevrolet Silverado 1500 RST,2020,Chevrolet,18005,46589,18,4.8,6
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,96366,28491,33,3.8,6
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,22302,36777,36,3.9,6
2019 RAM 1500 Classic Express,2019,RAM,56665,26550,98,4.6,1
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,5056,39500,1476,4.9,6
2016 Toyota Tundra SR5,2016,Toyota,72001,33999,64,3.7,3
2018 GMC Sierra 1500 SLT,2018,GMC,21920,38992,596,4.9,4
2018 Chevrolet Silverado 1500 High Country,2018,Chevrolet,25015,50000,359,4.7,6
2018 Toyota Tundra SR5,2018,Toyota,34229,43991,317,4.5,3
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,46046,41991,317,4.5,6
2016 Toyota Tundra Limited,2016,Toyota,63275,39999,7,4.6,3
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,26507,34906,18,3.4,6
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,62160,38877,57,4.9,6
2015 GMC Sierra 1500 SLT,2015,GMC,99913,27482,57,4.9,4
2019 Ford F-250 XLT,2019,Ford,28199,43888,4,2.3,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,66309,40250,638,4.6,6
2014 RAM 1500 Tradesman/Express,2014,RAM,62187,22900,2,3.5,1
2018 Toyota Tundra SR5,2018,Toyota,31001,36248,203,3.7,3
2019 Nissan Titan SV,2019,Nissan,18571,34955,1415,4.9,2
2016 Chevrolet Silverado 2500 LTZ,2016,Chevrolet,170020,27850,13,4.8,6
2020 RAM 1500 Limited,2020,RAM,7991,58999,615,4.3,1
2018 RAM 1500 Big Horn,2018,RAM,66226,29900,362,4.7,1
2018 GMC Sierra 1500 SLT,2018,GMC,54013,38795,245,4.6,4
2017 RAM 1500 Tradesman/Express,2017,RAM,47383,25950,59,4.3,1
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,4890,56974,161,4.7,6
2017 RAM 1500 Laramie,2017,RAM,48052,33977,59,4.3,1
2017 GMC Sierra 1500 SLT,2017,GMC,27007,44995,12,4.4,4
2019 GMC Sierra 1500 Denali,2019,GMC,16937,56997,12,4.4,4
2014 RAM 1500 SLT,2014,RAM,78803,23466,1600,4.6,1
2019 Toyota Tundra SR5,2019,Toyota,10580,38975,59,3.8,3
2014 GMC Sierra 1500 SLE,2014,GMC,52850,25275,7,3.9,4
2015 Ford F-150 XLT,2015,Ford,77547,29000,519,4.7,0
2017 Ford F-150 Lariat,2017,Ford,72650,37989,4,3.3,0
2018 GMC Sierra 1500 SLT,2018,GMC,33108,42487,843,4.6,4
2018 GMC Sierra 1500 Denali,2018,GMC,45500,41595,56,4.8,4
2018 Toyota Tundra Limited,2018,Toyota,41420,41990,4009,4.3,3
2016 Ford F-150 XLT,2016,Ford,15550,34980,3328,3.6,0
2018 RAM 1500 Big Horn,2018,RAM,36227,31498,887,4.8,1
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,14189,52480,1775,3.6,6
2018 Chevrolet Silverado 1500 High Country,2018,Chevrolet,8356,46950,223,4.8,6
2017 GMC Sierra 1500 SLT,2017,GMC,111560,30956,114,4.6,4
2015 Ford F-150 Lariat,2015,Ford,84384,33575,30,4.6,0
2017 Nissan Titan SV,2017,Nissan,47745,30995,28,5.0,2
2016 RAM 1500 Big Horn,2016,RAM,28843,31050,1775,3.6,1
2020 Chevrolet Silverado 1500 LT Trail Boss,2020,Chevrolet,5665,51996,99,4.7,6
2019 RAM 1500 Tradesman,2019,RAM,22759,30295,129,4.6,1
2017 Ford F-150 XL,2017,Ford,68054,34586,852,4.9,0
2018 GMC Sierra 1500 SLT,2018,GMC,12116,46224,9,3.2,4
2013 Ford F-150 FX4,2013,Ford,92458,24675,0,0.0,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,28387,34990,1806,4.3,6
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,46420,42995,104,4.4,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,43987,35595,104,4.4,6
2018 GMC Sierra 1500 SLT,2018,GMC,68812,39131,20,4.6,4
2018 Ford F-150 Lariat,2018,Ford,66479,42925,0,0.0,0
2015 GMC Sierra 3500 SLE,2015,GMC,216844,36900,79,4.6,4
2017 Toyota Tundra SR5,2017,Toyota,38083,38995,119,4.6,3
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,62275,37995,79,4.6,6
2012 Chevrolet Silverado 1500 LS,2012,Chevrolet,147985,16979,232,2.3,6
2017 Chevrolet Silverado 1500 1LT,2017,Chevrolet,94979,28400,114,4.7,6
2020 Chevrolet Silverado 1500 RST,2020,Chevrolet,11969,44900,204,4.6,6
2017 Toyota Tundra Limited,2017,Toyota,32487,42991,10,3.8,3
2019 Ford F-150 XLT,2019,Ford,22374,36995,58,4.6,0
2011 Chevrolet Silverado 1500 LT,2011,Chevrolet,126539,17995,6,4.0,6
2016 RAM 1500 Tradesman/Express,2016,RAM,61884,32450,35,4.6,1
2006 Ford F-150 SuperCrew,2006,Ford,216328,7000,31,4.5,0
2014 GMC Sierra 1500 Denali,2014,GMC,124858,28995,1,5.0,4
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,20162,38990,1806,4.3,6
2019 Ford F-150 XLT,2019,Ford,30153,34990,1806,4.3,0
2018 Nissan Titan SV,2018,Nissan,26980,30994,41,4.7,2
2017 Chevrolet Silverado 2500 LTZ,2017,Chevrolet,29638,56284,12,5.0,6
2014 Ford F-150 FX4,2014,Ford,120070,25995,13,3.9,0
2019 RAM 1500 Big Horn,2019,RAM,30405,40137,4,3.8,1
2014 Nissan Titan SV,2014,Nissan,109436,16995,6,4.2,2
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,5060,43095,86,4.8,6
2018 Ford F-150 Lariat,2018,Ford,25747,46598,27,4.7,0
2016 GMC Sierra 1500 SLT,2016,GMC,103958,32517,776,4.7,4
2016 Chevrolet Silverado 1500 1LZ,2016,Chevrolet,91916,35877,299,4.1,6
2019 Toyota Tundra SR5,2019,Toyota,24698,33999,665,4.9,3
2018 RAM 1500 Longhorn,2018,RAM,21140,44732,169,4.2,1
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,122751,28725,1,5.0,6
2006 Toyota Tundra SR5,2006,Toyota,143803,9950,3,3.7,3
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,33398,43000,2442,4.8,6
2017 GMC Sierra 1500 SLT,2017,GMC,56835,41592,373,4.7,4
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,28608,46000,580,4.9,6
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,31739,31987,8,4.1,6
2019 Ford F-250 Lariat,2019,Ford,20173,60980,3329,3.6,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,14687,46980,3329,3.6,6
2018 Ford F-150 XLT,2018,Ford,33306,35995,381,4.4,0
2019 Toyota Tundra SR5,2019,Toyota,15700,35995,1101,4.5,3
2019 Nissan Titan SV,2019,Nissan,7809,31990,3982,4.3,2
2017 RAM 1500 Tradesman/Express,2017,RAM,24078,28990,3982,4.3,1
2017 GMC Sierra 1500 SLT,2017,GMC,36905,45075,718,4.7,4
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,10126,42590,1806,4.3,6
2012 Toyota Tundra Limited,2012,Toyota,118591,25787,14,4.9,3
2017 Ford F-150 XLT,2017,Ford,54071,31999,108,3.8,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,42833,32487,2374,4.8,6
2020 Ford F-150 XLT,2020,Ford,26700,33677,717,3.6,0
2019 Ford F-250 Lariat,2019,Ford,12165,69688,320,4.8,0
2016 Ford F-150 XLT,2016,Ford,75574,29435,64,4.8,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,63326,34855,6,4.3,6
2014 GMC Sierra 1500 Denali,2014,GMC,67260,34799,36,4.8,4
2019 RAM 1500 Big Horn,2019,RAM,18360,37995,1069,4.1,1
2017 Toyota Tundra SR5,2017,Toyota,83581,28750,8,1.9,3
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,23722,43850,2252,4.6,6
2018 GMC Sierra 1500 Denali,2018,GMC,61005,41000,2252,4.6,4
2020 GMC Sierra 1500 AT4,2020,GMC,3176,56748,295,4.3,4
2017 GMC Sierra 1500 SLT,2017,GMC,59498,36599,785,4.9,4
2017 Ford F-250 King Ranch,2017,Ford,62042,61123,295,4.3,0
2014 Ford F-150 XL,2014,Ford,106750,18698,190,4.6,0
2020 Ford F-150 XLT,2020,Ford,21957,41488,2252,4.6,0
2016 Ford F-150 XLT,2016,Ford,95162,30995,30,2.3,0
2012 Chevrolet Silverado 1500 LTZ,2012,Chevrolet,111586,21500,33,3.8,6
2016 RAM 1500 SLT,2016,RAM,25005,31997,36,3.9,1
2013 Chevrolet Silverado 1500 LT,2013,Chevrolet,116374,22995,57,4.5,6
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,24279,31990,3248,4.4,6
2020 Chevrolet Silverado 1500 High Country,2020,Chevrolet,13778,51500,1476,4.9,6
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,111933,27999,64,3.7,6
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,31490,42921,40,4.9,6
2011 Chevrolet Silverado 3500 LT,2011,Chevrolet,82697,28990,0,0.0,6
2018 Ford F-150 XLT,2018,Ford,39432,36985,4,2.0,0
2011 Ford F-150,2011,Ford,181941,17995,2,4.0,0
2017 RAM 1500 Laramie,2017,RAM,44763,34049,32,3.6,1
2017 GMC Sierra 1500 SLT,2017,GMC,43670,37442,86,4.1,4
2018 GMC Sierra 1500 Denali,2018,GMC,13856,47999,77,4.0,4
2019 RAM 1500 Laramie,2019,RAM,1208,41999,615,4.3,1
2015 GMC Sierra 1500 SLT,2015,GMC,71219,32377,12,4.4,4
2020 Ford F-150 Lariat,2020,Ford,31179,42697,23,4.2,0
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,11911,33840,2199,5.0,6
2017 GMC Sierra 1500 Denali,2017,GMC,79463,39495,2560,4.8,4
2015 GMC Sierra 1500 SLE,2015,GMC,63913,30000,519,4.7,4
2016 GMC Sierra 1500 SLT,2016,GMC,84772,32995,56,4.8,4
2016 RAM 2500 Tradesman,2016,RAM,48909,23871,191,4.8,1
2015 Ford F-150 XLT,2015,Ford,100936,28990,137,4.7,0
2018 GMC Sierra 1500 SLT,2018,GMC,12489,42990,4009,4.3,4
2016 Chevrolet Silverado 2500 LT,2016,Chevrolet,75965,36312,54,4.7,6
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,98731,28370,54,4.7,6
2019 RAM 1500 Classic SLT,2019,RAM,31298,32458,393,3.4,1
2020 RAM 1500 Big Horn,2020,RAM,3849,34700,638,4.5,1
2019 Nissan Titan PRO-4X,2019,Nissan,36011,35700,61,4.7,2
2017 Ford F-150 XLT,2017,Ford,17756,35900,61,4.7,0
2018 RAM 1500 Longhorn,2018,RAM,24500,40975,30,4.6,1
2011 Ford F-350 Lariat Super Duty,2011,Ford,159252,35000,26,4.2,0
2018 Ford F-150 XLT,2018,Ford,52725,34980,1775,3.6,0
2019 RAM 1500 Big Horn,2019,RAM,28888,38480,1775,3.6,1
2017 Ford F-250 Lariat,2017,Ford,182894,39995,1,5.0,0
2018 Ford F-150 Lariat,2018,Ford,73895,39487,100,4.3,0
2018 GMC Sierra 1500 SLT,2018,GMC,33957,43996,99,4.7,4
2018 GMC Sierra 1500 SLT,2018,GMC,23825,42590,1806,4.3,4
2017 Chevrolet Silverado 3500 LTZ,2017,Chevrolet,45389,53868,35,4.7,6
2018 GMC Sierra 1500 SLT,2018,GMC,33500,42500,154,4.9,4
2014 Chevrolet Silverado 1500 LT,2014,Chevrolet,100058,23986,43,4.3,6
2019 Ford F-250 XL,2019,Ford,33059,51119,34,4.1,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,33120,36925,9,4.0,6
2013 Ford F-150 XLT,2013,Ford,150771,16975,296,4.8,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,22416,43995,104,4.4,6
2019 Ford F-250 Super Duty,2019,Ford,38990,45995,104,4.4,0
2012 Chevrolet Silverado 1500 LTZ,2012,Chevrolet,161653,17990,20,4.2,6
2018 RAM 1500 Big Horn,2018,RAM,27137,34599,269,4.8,1
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,15065,45995,6,3.2,6
2019 Chevrolet Silverado 1500 LT Trail Boss,2019,Chevrolet,6620,47995,6,3.2,6
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,183865,21995,242,4.7,6
2011 Ford F-150,2011,Ford,147237,18995,0,0.0,0
2018 Ford F-150 XLT,2018,Ford,18940,39700,4,5.0,0
2012 Nissan Titan PRO-4X,2012,Nissan,134281,18432,232,2.3,2
2017 Ford F-250 XLT,2017,Ford,47392,47900,114,4.7,0
2012 Chevrolet Silverado 1500 LTZ,2012,Chevrolet,125272,20975,3,3.7,6
2016 Ford F-150 Lariat,2016,Ford,66875,36992,10,3.8,0
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,18083,47549,31,4.5,6
2019 RAM 1500 Limited,2019,RAM,12272,52999,12,5.0,1
2011 Ford F-250 Super Duty,2011,Ford,149542,35965,20,4.5,0
2018 Ford F-350 King Ranch,2018,Ford,51314,70000,43,4.1,0
2016 RAM 1500 SLT,2016,RAM,82991,24865,20,4.5,1
2015 RAM 1500 Longhorn,2015,RAM,79211,30318,238,4.9,1
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,40607,39998,0,0.0,6
2019 RAM 1500 Big Horn,2019,RAM,18213,39420,219,4.6,1
2012 RAM 1500 ST,2012,RAM,52065,23788,10,4.9,1
2016 Chevrolet Silverado 2500 High Country,2016,Chevrolet,39646,53298,259,4.9,6
2013 Chevrolet Silverado 1500 LTZ,2013,Chevrolet,110596,22459,133,4.8,6
2009 Ford F-150 Lariat SuperCrew,2009,Ford,125303,16391,5,1.8,0
2015 Chevrolet Silverado 3500 High Country,2015,Chevrolet,3668,57991,365,4.8,6
2016 Ford F-150 Platinum,2016,Ford,134921,27689,510,4.6,0
2015 RAM 1500 Tradesman/Express,2015,RAM,85023,18397,317,4.6,1
2019 RAM 1500 Limited,2019,RAM,24745,56392,169,4.2,1
2019 RAM 1500 Big Horn,2019,RAM,17018,39000,72,4.1,1
2011 Ford F-150 King Ranch,2011,Ford,99476,22995,199,4.5,0
2019 GMC Sierra 1500 SLT,2019,GMC,25651,48777,50,2.9,4
2017 Toyota Tundra TRD Pro,2017,Toyota,91668,37600,3328,3.6,3
2016 Ford F-150 XLT,2016,Ford,49091,33791,176,4.6,0
2019 GMC Sierra 1500 SLT,2019,GMC,18876,49990,711,4.9,4
2018 Ford F-150 XLT,2018,Ford,90605,32865,69,4.0,0
2019 Toyota Tundra SR5,2019,Toyota,27032,40498,410,3.9,3
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,57514,33999,108,3.8,6
2019 RAM 1500 Big Horn,2019,RAM,44144,34587,14,4.9,1
2016 RAM 1500 SLT,2016,RAM,56501,23215,469,4.7,1
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,23911,47987,2374,4.8,6
2019 RAM 1500 Classic Big Horn,2019,RAM,26655,35846,1345,4.0,1
2020 RAM 1500 Big Horn,2020,RAM,15456,41988,1392,4.9,1
2018 GMC Sierra 1500 SLT,2018,GMC,24192,43999,64,4.8,4
2018 GMC Sierra 1500 SLE,2018,GMC,29777,37857,13,4.4,4
2018 Ford F-150 XLT,2018,Ford,35796,34317,151,4.4,0
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,94579,28900,6,3.0,6
2017 Toyota Tundra SR5,2017,Toyota,37706,35350,8,1.9,3
2016 Ford F-150 XLT,2016,Ford,15550,34980,1788,3.6,0
2009 Toyota Tundra 6-SPD NATL,2009,Toyota,173575,12895,30,2.3,3
2018 RAM 1500 Express,2018,RAM,40581,27101,1952,4.5,1
2017 GMC Sierra 1500 Denali,2017,GMC,58183,45218,40,4.5,4
2018 RAM 1500 Express,2018,RAM,44741,28240,1952,4.5,1
2020 Ford F-150 XLT,2020,Ford,21262,39885,250,4.8,0
2020 RAM 1500 Big Horn,2020,RAM,22654,36994,356,3.8,1
2009 Ford F-250 FX4 Super Duty,2009,Ford,125939,24990,8,4.5,0
2019 Nissan Titan PRO-4X,2019,Nissan,37064,40999,7,4.6,2
2016 GMC Sierra 1500 SLE,2016,GMC,86930,29649,121,4.7,4
2016 GMC Sierra 1500 SLT,2016,GMC,98174,35994,106,4.9,4
2020 Ford F-150,2020,Ford,18011,46999,77,4.0,0
2019 RAM 1500 Big Horn,2019,RAM,20295,36982,57,4.9,1
2019 RAM 1500 Big Horn,2019,RAM,22813,39021,74,4.5,1
2018 GMC Sierra 1500 SLT,2018,GMC,20730,42980,3327,3.6,4
2020 RAM 1500 Classic SLT,2020,RAM,20320,34361,879,4.4,1
2008 Dodge Ram 1500 SLT,2008,Dodge,230999,5995,159,4.6,5
2006 Dodge Ram 1500 T-Type,2006,Dodge,157384,7129,243,4.8,5
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,25080,40895,243,4.8,6
2020 RAM 1500 Limited,2020,RAM,19506,56888,615,4.3,1
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,41205,42563,161,4.7,6
2018 Ford F-250 XLT,2018,Ford,117383,44000,19,4.4,0
2017 Ford F-150 Lariat,2017,Ford,42138,62500,461,4.8,0
2010 GMC Sierra 2500 Work Truck,2010,GMC,185661,16131,394,3.2,4
2019 Chevrolet Silverado 3500 LTZ,2019,Chevrolet,12969,60221,394,3.2,6
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,82560,31500,519,4.7,6
2015 Chevrolet Silverado 1500 LTZ,2015,Chevrolet,67975,32995,2560,4.8,6
2009 Ford F-150 XLT,2009,Ford,109285,12995,2560,4.8,0
2015 Chevrolet Silverado 2500 LT,2015,Chevrolet,120659,29995,0,0.0,6
2016 Ford F-350 Lariat Super Duty,2016,Ford,82728,51712,54,4.7,0
2018 GMC Sierra 1500 SLT,2018,GMC,38653,39970,54,4.7,4
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,56092,32975,30,4.6,6
2016 Ford F-350 King Ranch,2016,Ford,159707,45000,26,4.2,0
2018 Nissan Titan S,2018,Nissan,12994,30474,3674,5.0,2
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,54589,39877,81,4.4,6
2017 Ford F-150 XLT,2017,Ford,46190,37886,852,4.9,0
2018 RAM 1500 Sport,2018,RAM,22870,41886,852,4.9,1
2017 GMC Sierra 1500 Denali,2017,GMC,50620,40995,0,0.0,4
2018 Ford F-150 XLT,2018,Ford,57820,32633,9,3.2,0
2019 RAM 2500 Big Horn,2019,RAM,18964,45830,2,4.5,1
2017 Ford F-250 King Ranch,2017,Ford,58735,52900,65,4.6,0
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,18909,39962,31,3.7,6
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,59449,38995,104,4.4,6
2017 Ford F-250 Super Duty,2017,Ford,72727,61995,104,4.4,0
2017 Ford F-150 XLT,2017,Ford,52325,36168,9,4.0,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,39796,37982,1600,4.7,6
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,104736,29997,53,4.7,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,86401,37995,6,3.2,6
2015 Chevrolet Silverado 1500 2LT,2015,Chevrolet,98689,23791,68,4.8,6
2018 RAM 1500 Big Horn,2018,RAM,17686,35590,1806,4.3,1
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,49478,36994,37,4.1,6
2016 GMC Sierra 1500 SLT,2016,GMC,84430,36419,92,4.8,4
2017 Ford F-250 Lariat,2017,Ford,117167,41984,35,4.8,0
2019 RAM 1500 Big Horn,2019,RAM,10167,41665,79,4.8,1
2018 GMC Sierra 2500 SLT,2018,GMC,78277,60593,513,3.1,4
2014 RAM 1500 Tradesman/Express,2014,RAM,142807,24995,3,3.7,1
2019 RAM 1500 Big Horn,2019,RAM,12500,36990,1806,4.3,1
2015 GMC Sierra 3500 Denali,2015,GMC,16539,64494,57,5.0,4
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,63329,39000,30,4.1,6
